scaff	start	end	gene	haplo	order	Ds	SEDs	Dn	SEDn	geneY.x	ortho	geneY.y	St	orderchp
Mvlyc1064A1_A1	1297181	1298512	Mvlyc1064A1_A1_g460.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1297181	445
Mvlyc1064A1_A1	1300472	1304579	Mvlyc1064A1_A1_g462.t1	Mvlyc1064A1	N	0.0433	0.0071	0.0101	0.002	Mvlyc1064A1_A2_g1453.t1	OG0001121	Mvlyc1064A1_A2_g1453.t1	1300472	447
Mvlyc1064A1_A1	1309800	1313234	Mvlyc1064A1_A1_g463.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1309800	448
Mvlyc1064A1_A1	1323844	1324416	Mvlyc1064A1_A1_g464.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1323844	449
Mvlyc1064A1_A1	1323973	1326771	Mvlyc1064A1_A1_g465.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1323973	450
Mvlyc1064A1_A1	1329424	1330488	Mvlyc1064A1_A1_g467.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1329424	451
Mvlyc1064A1_A1	1334536	1335845	Mvlyc1064A1_A1_g468.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1334536	452
Mvlyc1064A1_A1	1339905	1341441	Mvlyc1064A1_A1_g469.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1339905	453
Mvlyc1064A1_A1	1342058	1342261	Mvlyc1064A1_A1_g470.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1342058	454
Mvlyc1064A1_A1	1342396	1344009	Mvlyc1064A1_A1_g471.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1342396	455
Mvlyc1064A1_A1	1343969	1344694	Mvlyc1064A1_A1_g472.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1343969	456
Mvlyc1064A1_A1	1344437	1345488	Mvlyc1064A1_A1_g473.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1344437	457
Mvlyc1064A1_A1	1345357	1350127	Mvlyc1064A1_A1_g474.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1345357	458
Mvlyc1064A1_A1	1350312	1350974	Mvlyc1064A1_A1_g475.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1350312	459
Mvlyc1064A1_A1	1354190	1354822	Mvlyc1064A1_A1_g476.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1354190	460
Mvlyc1064A1_A1	1356163	1356598	Mvlyc1064A1_A1_g478.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1356163	462
Mvlyc1064A1_A1	1360291	1360674	Mvlyc1064A1_A1_g479.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1360291	463
Mvlyc1064A1_A1	1360719	1360982	Mvlyc1064A1_A1_g480.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1360719	464
Mvlyc1064A1_A1	1361064	1361822	Mvlyc1064A1_A1_g481.t1	Mvlyc1064A1	N	0.0609	0.0188	0.0443	0.0105	Mvlyc1064A1_A2_g1703.t1	OG0001125	Mvlyc1064A1_A2_g1703.t1	1361064	465
Mvlyc1064A1_A1	1362013	1362368	Mvlyc1064A1_A1_g482.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1362013	466
Mvlyc1064A1_A1	1363534	1368559	Mvlyc1064A1_A1_g483.t1	Mvlyc1064A1	N	0.042	0.0061	0.0266	0.0029	Mvlyc1064A1_A2_g1935.t2	OG0001126	Mvlyc1064A1_A2_g1935.t2	1363534	467
Mvlyc1064A1_A1	1370267	1372841	Mvlyc1064A1_A1_g484.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1370267	468
Mvlyc1064A1_A1	1373003	1373898	Mvlyc1064A1_A1_g485.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1373003	469
Mvlyc1064A1_A1	1374807	1376500	Mvlyc1064A1_A1_g486.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1374807	470
Mvlyc1064A1_A1	1378554	1381967	Mvlyc1064A1_A1_g487.t1	Mvlyc1064A1	N	0.0655	0.0135	0.0441	0.007	Mvlyc1064A1_A2_g1395.t2	OG0001127	Mvlyc1064A1_A2_g1395.t2	1378554	471
Mvlyc1064A1_A1	1381196	1381883	Mvlyc1064A1_A1_g488.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1381196	472
Mvlyc1064A1_A1	1384621	1385073	Mvlyc1064A1_A1_g489.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1384621	473
Mvlyc1064A1_A1	1389234	1392222	Mvlyc1064A1_A1_g490.t1	Mvlyc1064A1	N	0.0264	0.0057	0.0266	0.0041	Mvlyc1064A1_A2_g2130.t1	OG0001128	Mvlyc1064A1_A2_g2130.t1	1389234	474
Mvlyc1064A1_A1	1393224	1396199	Mvlyc1064A1_A1_g491.t1	Mvlyc1064A1	N	0.0155	0.0045	0.0064	0.002	Mvlyc1064A1_A2_g2606.t1	OG0001129	Mvlyc1064A1_A2_g2606.t1	1393224	475
Mvlyc1064A1_A1	1396587	1398849	Mvlyc1064A1_A1_g492.t1	Mvlyc1064A1	N	0.0091	0.0041	0.0065	0.0021	Mvlyc1064A1_A2_g2605.t1	OG0001130	Mvlyc1064A1_A2_g2605.t1	1396587	476
Mvlyc1064A1_A1	1399413	1400598	Mvlyc1064A1_A1_g493.t2	Mvlyc1064A1	N	0.0524	0.0202	0.0112	0.0056	Mvlyc1064A1_A2_g1536.t1	OG0001131	Mvlyc1064A1_A2_g1536.t1	1399413	477
Mvlyc1064A1_A1	1400757	1402458	Mvlyc1064A1_A1_g494.t1	Mvlyc1064A1	N	0.0209	0.0067	0.0184	0.0044	Mvlyc1064A1_A2_g1535.t1	OG0001132	Mvlyc1064A1_A2_g1535.t1	1400757	478
Mvlyc1064A1_A1	1402956	1403956	Mvlyc1064A1_A1_g495.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1402956	479
Mvlyc1064A1_A1	1404189	1405142	Mvlyc1064A1_A1_g496.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1404189	480
Mvlyc1064A1_A1	1405458	1405911	Mvlyc1064A1_A1_g497.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1405458	481
Mvlyc1064A1_A1	1408718	1409432	Mvlyc1064A1_A1_g498.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1408718	482
Mvlyc1064A1_A1	1410449	1410963	Mvlyc1064A1_A1_g499.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1410449	483
Mvlyc1064A1_A1	1411610	1411783	Mvlyc1064A1_A1_g500.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1411610	484
Mvlyc1064A1_A1	1412815	1413876	Mvlyc1064A1_A1_g501.t1	Mvlyc1064A1	N	0.1263	0.0231	0.0515	0.0089	Mvlyc1064A1_A2_g1407.t1	OG0001133	Mvlyc1064A1_A2_g1407.t1	1412815	485
Mvlyc1064A1_A1	1414153	1416306	Mvlyc1064A1_A1_g502.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1414153	486
Mvlyc1064A1_A1	1419367	1421348	Mvlyc1064A1_A1_g503.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1419367	487
Mvlyc1064A1_A1	1423018	1424956	Mvlyc1064A1_A1_g504.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1423018	488
Mvlyc1064A1_A1	1425858	1428884	Mvlyc1064A1_A1_g505.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1425858	489
Mvlyc1064A1_A1	1429339	1431109	Mvlyc1064A1_A1_g506.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1429339	490
Mvlyc1064A1_A1	1432577	1432777	Mvlyc1064A1_A1_g508.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1432577	491
Mvlyc1064A1_A1	1432903	1433596	Mvlyc1064A1_A1_g509.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1432903	492
Mvlyc1064A1_A1	1433688	1434146	Mvlyc1064A1_A1_g511.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1433688	493
Mvlyc1064A1_A1	1435038	1435370	Mvlyc1064A1_A1_g512.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1435038	494
Mvlyc1064A1_A1	1435647	1436018	Mvlyc1064A1_A1_g513.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1435647	495
Mvlyc1064A1_A1	1436198	1437427	Mvlyc1064A1_A1_g514.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1436198	496
Mvlyc1064A1_A1	1437496	1440323	Mvlyc1064A1_A1_g515.t1	Mvlyc1064A1	N	0.0445	0.0102	0.0156	0.0036	Mvlyc1064A1_A2_g2034.t1	OG0001134	Mvlyc1064A1_A2_g2034.t1	1437496	497
Mvlyc1064A1_A1	1441050	1443387	Mvlyc1064A1_A1_g516.t1	Mvlyc1064A1	N	0.0352	0.008	0.0201	0.0037	Mvlyc1064A1_A2_g2033.t1	OG0001135	Mvlyc1064A1_A2_g2033.t1	1441050	498
Mvlyc1064A1_A1	1445362	1447363	Mvlyc1064A1_A1_g517.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1445362	499
Mvlyc1064A1_A1	1448389	1449954	Mvlyc1064A1_A1_g518.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1448389	500
Mvlyc1064A1_A1	1450048	1452122	Mvlyc1064A1_A1_g519.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1450048	501
Mvlyc1064A1_A1	1456424	1457485	Mvlyc1064A1_A1_g520.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1456424	502
Mvlyc1064A1_A1	1458303	1459910	Mvlyc1064A1_A1_g521.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1458303	503
Mvlyc1064A1_A1	1459961	1463304	Mvlyc1064A1_A1_g523.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1459961	504
Mvlyc1064A1_A1	1463816	1464683	Mvlyc1064A1_A1_g524.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1463816	505
Mvlyc1064A1_A1	1465128	1465779	Mvlyc1064A1_A1_g525.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1465128	506
Mvlyc1064A1_A1	1466230	1467183	Mvlyc1064A1_A1_g526.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1466230	507
Mvlyc1064A1_A1	1467416	1468389	Mvlyc1064A1_A1_g527.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1467416	508
Mvlyc1064A1_A1	1468623	1469305	Mvlyc1064A1_A1_g528.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1468623	509
Mvlyc1064A1_A1	1469047	1470091	Mvlyc1064A1_A1_g529.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1469047	510
Mvlyc1064A1_A1	1478427	1482617	Mvlyc1064A1_A1_g530.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1478427	511
Mvlyc1064A1_A1	1483045	1484151	Mvlyc1064A1_A1_g531.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1483045	512
Mvlyc1064A1_A1	1484493	1485101	Mvlyc1064A1_A1_g533.t1	Mvlyc1064A1	N	0.051	0.0212	0.0104	0.0047	Mvlyc1064A1_A2_g2331.t1	OG0001137	Mvlyc1064A1_A2_g2331.t1	1484493	513
Mvlyc1064A1_A1	1486271	1487768	Mvlyc1064A1_A1_g534.t1	Mvlyc1064A1	N	0	0	0	0	Mvlyc1064A1_A2_g2114.t1	OG0001138	Mvlyc1064A1_A2_g2114.t1	1486271	514
Mvlyc1064A1_A1	1488010	1490661	Mvlyc1064A1_A1_g535.t2	Mvlyc1064A1	N	0.0174	0.0053	0.0053	0.0018	Mvlyc1064A1_A2_g2113.t2	OG0001139	Mvlyc1064A1_A2_g2113.t2	1488010	515
Mvlyc1064A1_A1	1491749	1492416	Mvlyc1064A1_A1_g536.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1491749	516
Mvlyc1064A1_A1	1492967	1494126	Mvlyc1064A1_A1_g537.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1492967	517
Mvlyc1064A1_A1	1496518	1497555	Mvlyc1064A1_A1_g538.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1496518	518
Mvlyc1064A1_A1	1497552	1498400	Mvlyc1064A1_A1_g539.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1497552	519
Mvlyc1064A1_A1	1498998	1500923	Mvlyc1064A1_A1_g541.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1498998	520
Mvlyc1064A1_A1	1502274	1502918	Mvlyc1064A1_A1_g542.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1502274	521
Mvlyc1064A1_A1	1506271	1507991	Mvlyc1064A1_A1_g543.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1506271	522
Mvlyc1064A1_A1	1508492	1510748	Mvlyc1064A1_A1_g544.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1508492	523
Mvlyc1064A1_A1	1511270	1513090	Mvlyc1064A1_A1_g545.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1511270	524
Mvlyc1064A1_A1	1514138	1515188	Mvlyc1064A1_A1_g546.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1514138	525
Mvlyc1064A1_A1	1522367	1522936	Mvlyc1064A1_A1_g547.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1522367	526
Mvlyc1064A1_A1	1524220	1524556	Mvlyc1064A1_A1_g548.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1524220	527
Mvlyc1064A1_A1	1526188	1527713	Mvlyc1064A1_A1_g549.t1	Mvlyc1064A1	N	0.0446	0.0117	0.0108	0.0032	Mvlyc1064A1_A2_g1526.t1	OG0001140	Mvlyc1064A1_A2_g1526.t1	1526188	528
Mvlyc1064A1_A1	1528038	1530598	Mvlyc1064A1_A1_g550.t2	Mvlyc1064A1	N	0.0256	0.0069	0.0212	0.0038	Mvlyc1064A1_A2_g1525.t2	OG0001141	Mvlyc1064A1_A2_g1525.t2	1528038	529
Mvlyc1064A1_A1	1530731	1532026	Mvlyc1064A1_A1_g551.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1530731	530
Mvlyc1064A1_A1	1532400	1532765	Mvlyc1064A1_A1_g552.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1532400	531
Mvlyc1064A1_A1	1532990	1533593	Mvlyc1064A1_A1_g553.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1532990	532
Mvlyc1064A1_A1	1536468	1537037	Mvlyc1064A1_A1_g554.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1536468	533
Mvlyc1064A1_A1	1537404	1538928	Mvlyc1064A1_A1_g555.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1537404	534
Mvlyc1064A1_A1	1539557	1541133	Mvlyc1064A1_A1_g556.t1	Mvlyc1064A1	N	0.0761	0.0191	0.0286	0.0072	Mvlyc1064A1_A2_g1473.t1	OG0001143	Mvlyc1064A1_A2_g1473.t1	1539557	535
Mvlyc1064A1_A1	1541637	1543750	Mvlyc1064A1_A1_g557.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1541637	536
Mvlyc1064A1_A1	1544297	1546043	Mvlyc1064A1_A1_g558.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1544297	537
Mvlyc1064A1_A1	1546685	1547615	Mvlyc1064A1_A1_g559.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1546685	538
Mvlyc1064A1_A1	1548324	1549632	Mvlyc1064A1_A1_g560.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1548324	539
Mvlyc1064A1_A1	1550514	1551842	Mvlyc1064A1_A1_g561.t1	Mvlyc1064A1	N	0.0032	0.0032	0.0026	0.0018	Mvlyc1064A1_A2_g2420.t1	OG0001144	Mvlyc1064A1_A2_g2420.t1	1550514	540
Mvlyc1064A1_A1	1552758	1554367	Mvlyc1064A1_A1_g562.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1552758	541
Mvlyc1064A1_A1	1555533	1557343	Mvlyc1064A1_A1_g563.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1555533	542
Mvlyc1064A1_A1	1557855	1558722	Mvlyc1064A1_A1_g564.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1557855	543
Mvlyc1064A1_A1	1559011	1559662	Mvlyc1064A1_A1_g565.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1559011	544
Mvlyc1064A1_A1	1560113	1561066	Mvlyc1064A1_A1_g566.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1560113	545
Mvlyc1064A1_A1	1561299	1562272	Mvlyc1064A1_A1_g567.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1561299	546
Mvlyc1064A1_A1	1564636	1566586	Mvlyc1064A1_A1_g568.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1564636	547
Mvlyc1064A1_A1	1569616	1570032	Mvlyc1064A1_A1_g569.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1569616	548
Mvlyc1064A1_A1	1570975	1576517	Mvlyc1064A1_A1_g570.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1570975	549
Mvlyc1064A1_A1	1576656	1577372	Mvlyc1064A1_A1_g571.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1576656	550
Mvlyc1064A1_A1	1577528	1577867	Mvlyc1064A1_A1_g572.t2	Mvlyc1064A1	N	0.044	0.0256	0.0307	0.0126	Mvlyc1064A1_A2_g1749.t1	OG0001145	Mvlyc1064A1_A2_g1749.t1	1577528	551
Mvlyc1064A1_A1	1578575	1582088	Mvlyc1064A1_A1_g573.t1	Mvlyc1064A1	N	0.0228	0.0047	0.03	0.0037	Mvlyc1064A1_A2_g1748.t1	OG0001146	Mvlyc1064A1_A2_g1748.t1	1578575	552
Mvlyc1064A1_A1	1584006	1586510	Mvlyc1064A1_A1_g574.t1	Mvlyc1064A1	N	0.0032	0.0023	0.0013	9e-04	Mvlyc1064A1_A2_g1740.t1	OG0001147	Mvlyc1064A1_A2_g1740.t1	1584006	553
Mvlyc1064A1_A1	1588797	1592442	Mvlyc1064A1_A1_g575.t1	Mvlyc1064A1	N	0.0062	0.0028	0.0051	0.0016	Mvlyc1064A1_A2_g1739.t1	OG0001148	Mvlyc1064A1_A2_g1739.t1	1588797	554
Mvlyc1064A1_A1	1593613	1594973	Mvlyc1064A1_A1_g576.t1	Mvlyc1064A1	N	0.0693	0.0149	0.0411	0.0069	Mvlyc1064A1_A2_g1738.t1	OG0001149	Mvlyc1064A1_A2_g1738.t1	1593613	555
Mvlyc1064A1_A1	1595101	1595861	Mvlyc1064A1_A1_g577.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1595101	556
Mvlyc1064A1_A1	1596176	1599055	Mvlyc1064A1_A1_g578.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1596176	557
Mvlyc1064A1_A1	1599938	1600705	Mvlyc1064A1_A1_g579.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1599938	558
Mvlyc1064A1_A1	1604567	1605548	Mvlyc1064A1_A1_g580.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1604567	559
Mvlyc1064A1_A1	1606147	1606638	Mvlyc1064A1_A1_g581.t1	Mvlyc1064A1	N	0.1531	0.0454	0.046	0.0131	Mvlyc1064A1_A2_g1737.t1	OG0001150	Mvlyc1064A1_A2_g1737.t1	1606147	560
Mvlyc1064A1_A1	1607578	1607793	Mvlyc1064A1_A1_g582.t1	Mvlyc1064A1	N	0.0753	0.0442	0.0359	0.0148	Mvlyc1064A1_A2_g1736.t1	OG0001151	Mvlyc1064A1_A2_g1736.t1	1607578	561
Mvlyc1064A1_A1	1608092	1610175	Mvlyc1064A1_A1_g583.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1608092	562
Mvlyc1064A1_A1	1608112	1609187	Mvlyc1064A1_A1_g584.t1	Mvlyc1064A1	N	0.0479	0.015	0.0472	0.0089	Mvlyc1064A1_A2_g1735.t1	OG0001152	Mvlyc1064A1_A2_g1735.t1	1608112	563
Mvlyc1064A1_A1	1610298	1611449	Mvlyc1064A1_A1_g585.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1610298	564
Mvlyc1064A1_A1	1614331	1615987	Mvlyc1064A1_A1_g586.t1	Mvlyc1064A1	N	0.1385	0.0257	0.0974	0.0118	Mvlyc1064A1_A2_g1830.t1	OG0001153	Mvlyc1064A1_A2_g1830.t1	1614331	565
Mvlyc1064A1_A1	1618088	1618375	Mvlyc1064A1_A1_g587.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1618088	566
Mvlyc1064A1_A1	1618535	1619661	Mvlyc1064A1_A1_g588.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1618535	567
Mvlyc1064A1_A1	1620562	1622390	Mvlyc1064A1_A1_g589.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1620562	568
Mvlyc1064A1_A1	1623338	1624470	Mvlyc1064A1_A1_g590.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1623338	569
Mvlyc1064A1_A1	1628427	1634449	Mvlyc1064A1_A1_g592.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1628427	570
Mvlyc1064A1_A1	1635321	1635701	Mvlyc1064A1_A1_g595.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1635321	572
Mvlyc1064A1_A1	1637608	1638887	Mvlyc1064A1_A1_g596.t1	Mvlyc1064A1	N	0.0345	0.0116	0.0213	0.0054	Mvlyc1064A1_A2_g1425.t1	OG0001155	Mvlyc1064A1_A2_g1425.t1	1637608	573
Mvlyc1064A1_A1	1640894	1641286	Mvlyc1064A1_A1_g597.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1640894	574
Mvlyc1064A1_A1	1644189	1644584	Mvlyc1064A1_A1_g598.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1644189	575
Mvlyc1064A1_A1	1645733	1648754	Mvlyc1064A1_A1_g599.t2	Mvlyc1064A1	N	0.0375	0.0073	0.0196	0.0034	Mvlyc1064A1_A2_g1549.t2	OG0001156	Mvlyc1064A1_A2_g1549.t2	1645733	576
Mvlyc1064A1_A1	1648933	1652928	Mvlyc1064A1_A1_g600.t4	Mvlyc1064A1	N	0.0357	0.0067	0.0101	0.0022	Mvlyc1064A1_A2_g1550.t2	OG0001157	Mvlyc1064A1_A2_g1550.t2	1648933	577
Mvlyc1064A1_A1	1653957	1656382	Mvlyc1064A1_A1_g601.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1653957	578
Mvlyc1064A1_A1	1658519	1659501	Mvlyc1064A1_A1_g603.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1658519	580
Mvlyc1064A1_A1	1659971	1660561	Mvlyc1064A1_A1_g604.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1659971	581
Mvlyc1064A1_A1	1660805	1661870	Mvlyc1064A1_A1_g605.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1660805	582
Mvlyc1064A1_A1	1662910	1664340	Mvlyc1064A1_A1_g606.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1662910	583
Mvlyc1064A1_A1	1664469	1665140	Mvlyc1064A1_A1_g607.t1	Mvlyc1064A1	N	0.0331	0.0137	0.0168	0.006	Mvlyc1064A1_A2_g1714.t1	OG0001159	Mvlyc1064A1_A2_g1714.t1	1664469	584
Mvlyc1064A1_A1	1665960	1667750	Mvlyc1064A1_A1_g608.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1665960	585
Mvlyc1064A1_A1	1668108	1669310	Mvlyc1064A1_A1_g609.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1668108	586
Mvlyc1064A1_A1	1669468	1669920	Mvlyc1064A1_A1_g610.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1669468	587
Mvlyc1064A1_A1	1671739	1675375	Mvlyc1064A1_A1_g611.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1671739	588
Mvlyc1064A1_A1	1677891	1682887	Mvlyc1064A1_A1_g612.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1677891	589
Mvlyc1064A1_A1	1685157	1685483	Mvlyc1064A1_A1_g613.t1	Mvlyc1064A1	N	0.0698	0.0267	0.0874	0.021	Mvlyc1064A1_A2_g1598.t2	OG0001160	Mvlyc1064A1_A2_g1598.t2	1685157	590
Mvlyc1064A1_A1	1685530	1687029	Mvlyc1064A1_A1_g614.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1685530	591
Mvlyc1064A1_A1	1688108	1688798	Mvlyc1064A1_A1_g615.t2	Mvlyc1064A1	N	0.036	0.0209	0.0079	0.0056	Mvlyc1064A1_A2_g2660.t2	OG0001161	Mvlyc1064A1_A2_g2660.t2	1688108	592
Mvlyc1064A1_A1	1690452	1692716	Mvlyc1064A1_A1_g616.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1690452	593
Mvlyc1064A1_A1	1694082	1695294	Mvlyc1064A1_A1_g617.t1	Mvlyc1064A1	N	0.1093	0.029	0.051	0.0113	Mvlyc1064A1_A2_g2404.t2	OG0001162	Mvlyc1064A1_A2_g2404.t2	1694082	594
Mvlyc1064A1_A1	1695392	1695936	Mvlyc1064A1_A1_g618.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1695392	595
Mvlyc1064A1_A1	1697537	1698363	Mvlyc1064A1_A1_g619.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1697537	596
Mvlyc1064A1_A1	1699348	1701504	Mvlyc1064A1_A1_g620.t1	Mvlyc1064A1	N	0.0415	0.0143	0.0262	0.0056	Mvlyc1064A1_A2_g1447.t1	OG0001163	Mvlyc1064A1_A2_g1447.t1	1699348	597
